"ROK","MESIC","KOD_SUKL","atc_who","atc_skupina","celkem_predepsano","celkem_vydano"
"2019","11","23966",C09AA05,C09,2102,2468
"2019","11","23967",C09AA05,C09,0,2
"2019","11","23968",C09AA05,C09,2,6
"2019","11","23969",C09AA05,C09,4134,290
"2019","11","241409",C09BA08,C09,102,0
"2019","11","241410",C09BA08,C09,362,0
"2019","11","241411",C09AA08,C09,104,248
"2019","11","241412",C09AA08,C09,208,2
"2019","11","241413",C09AA08,C09,48,2
"2019","11","241414",C09AA08,C09,84,0
"2019","11","243407",C03CA01,C03,2,0
"2019","11","26546",C09CA07,C09,4,0
"2019","11","26549",C09CA07,C09,2,0
"2019","11","26553",C09CA07,C09,2,0
"2019","11","26554",C09CA07,C09,8424,6330
"2019","11","26555",C09CA07,C09,4,0
"2019","11","26556",C09CA07,C09,5568,4142
"2019","11","26575",C09DA07,C09,18,0
"2019","11","26577",C09DA07,C09,4,0
"2019","11","26578",C09DA07,C09,36180,26116
"2019","11","2710",C07AB03,C07,170,112
"2019","11","2720",C07AB03,C07,1210,1408
"2019","11","28643",C09DA04,C09,1428,0
"2019","11","28649",C09DA04,C09,2,0
"2019","11","28652",C09DA04,C09,1262,0
"2019","11","28679",C09CA04,C09,254,0
"2019","11","28682",C09CA04,C09,338,0
"2019","11","29384",C09DA07,C09,5988,3798
"2019","11","29386",C09DA07,C09,6,0
"2019","11","2945",C08CA01,C08,26282,19904
"2019","11","2949",C07AB03,C07,792,262
"2019","11","2950",C07AB03,C07,576,242
"2019","11","2951",C07AB03,C07,2108,2580
"2019","11","2954",C08CA01,C08,7252,14670
"2019","11","29678",C09DA07,C09,6,0
"2019","11","3033",C08CA05,C08,1750,1672
"2019","11","30434",C03DA01,C03,67732,79136
"2019","11","30963",C08CA08,C08,2,0
"2019","11","30965",C08CA08,C08,6088,10986
"2019","11","31215",C09AA01,C09,5078,4810
"2019","11","31385",C09AA01,C09,2924,2754
"2019","11","32501",C09AA03,C09,1868,1962
"2019","11","32503",C09AA03,C09,2550,2742
"2019","11","32504",C09AA03,C09,2736,2732
"2019","11","32963",C07AB07,C07,11912,16264
"2019","11","32967",C07AB07,C07,9160,16526
"2019","11","32970",C07AB07,C07,2238,2730
"2019","11","32974",C07AB07,C07,2758,5314
"2019","11","3550",C03DA01,C03,15204,12862
"2019","11","3997",C08CA01,C08,3298,3088
"2019","11","3998",C08CA01,C08,1386,828
"2019","11","3999",C08CA01,C08,450,150
"2019","11","42453",C07AB03,C07,444,266
"2019","11","42459",C07AB03,C07,120,0
"2019","11","42461",C07AB03,C07,284,236
"2019","11","42511",C07AB03,C07,162,150
"2019","11","42773",C07AG02,C07,17162,1760
"2019","11","42848",C08CA01,C08,12474,12380
"2019","11","42849",C08CA01,C08,5274,600
"2019","11","45214",C02CA04,C02,5658,5690
"2019","11","45215",C02CA04,C02,130,0
"2019","11","45273",C09AA02,C09,1222,730
"2019","11","45274",C09AA02,C09,2292,2384
"2019","11","45275",C09AA02,C09,1208,1124
"2019","11","46755",C03DA01,C03,16230,15442
"2019","11","47282",C09AA01,C09,2,0
"2019","11","47283",C09AA01,C09,2,0
"2019","11","47475",C03EA01,C03,2,0
"2019","11","47476",C03EA01,C03,15922,15544
"2019","11","47478",C03EA01,C03,37812,37106
"2019","11","47610",C09CA01,C09,15624,15496
"2019","11","47740",C07AB07,C07,19870,12054
"2019","11","47741",C07AB07,C07,4484,3128
"2019","11","49012",C07AA07,C07,2,0
"2019","11","49013",C07AA07,C07,1010,14
"2019","11","49014",C07AA07,C07,6122,6526
"2019","11","49020",C07AA07,C07,132,0
"2019","11","49021",C07AA07,C07,1420,1430
"2019","11","49562",C09AA01,C09,14,0
"2019","11","49564",C09AA01,C09,26,0
"2019","11","500125",C09CA07,C09,2,0
"2019","11","500886",C09CA04,C09,9746,3088
"2019","11","500892",C09CA04,C09,5336,5218
"2019","11","50117",C09BB05,C09,13050,12686
"2019","11","50118",C09BB05,C09,5492,5388
"2019","11","51377",C09BA05,C09,2332,2756
"2019","11","51378",C09BA05,C09,378,0
"2019","11","51388",C09BA05,C09,1050,1150
"2019","11","51389",C09BA05,C09,354,6
"2019","11","51403",C09BA05,C09,5104,9930
"2019","11","51405",C09BA05,C09,622,0
"2019","11","51413",C09BA05,C09,2404,632
"2019","11","51414",C09BA05,C09,752,0
"2019","11","53641",C09AA03,C09,7118,7240
"2019","11","53642",C09AA03,C09,1760,824
"2019","11","53643",C09AA03,C09,2670,2740
"2019","11","53759",C07AB12,C07,2,0
"2019","11","53760",C07AB12,C07,2,0
"2019","11","53761",C07AB12,C07,73874,52310
"2019","11","54150",C07AB02,C07,32710,47298
"2019","11","54151",C07AB02,C07,12802,12562
"2019","11","56802",C03CA01,C03,4,0
"2019","11","56804",C03CA01,C03,10012,15514
"2019","11","56805",C03CA01,C03,16454,14506
"2019","11","56807",C03CA01,C03,2400,1826
"2019","11","56808",C03CA01,C03,3122,2522
"2019","11","56809",C03CA01,C03,7984,8398
"2019","11","56810",C03CA01,C03,252,104
"2019","11","56811",C03CA01,C03,1020,664
"2019","11","56812",C03CA01,C03,2926,3474
"2019","11","56814",C03CA01,C03,142,330
"2019","11","56815",C03CA01,C03,966,614
"2019","11","56972",C09AA05,C09,43364,43038
"2019","11","56973",C09AA05,C09,38,6
"2019","11","56974",C09AA05,C09,18,0
"2019","11","56975",C09AA05,C09,8,0
"2019","11","56976",C09AA05,C09,86136,83994
"2019","11","56977",C09AA05,C09,30,0
"2019","11","56978",C09AA05,C09,36,0
"2019","11","56979",C09AA05,C09,4,0
"2019","11","56981",C09AA05,C09,19140,16282
"2019","11","56982",C09AA05,C09,40,0
"2019","11","56983",C09AA05,C09,29790,29434
"2019","11","57339",C03DA01,C03,13018,94
"2019","11","58659",C07AB03,C07,1600,874
"2019","11","58660",C07AB03,C07,920,406
"2019","11","58661",C07AB03,C07,3482,3684
"2019","11","59641",C09AA02,C09,2,0
"2019","11","59642",C09AA02,C09,2050,1300
"2019","11","59643",C09AA02,C09,1640,1668
"2019","11","59879",C09AA02,C09,612,576
"2019","11","59882",C09AA02,C09,770,864
"2019","11","59885",C09AA02,C09,278,288
"2019","11","59893",C07AB02,C07,2082,1838
"2019","11","59976",C09AA02,C09,1126,964
"2019","11","62856",C07AB03,C07,222,22
"2019","11","62857",C07AB03,C07,4410,5048
"2019","11","62861",C07AB03,C07,8190,8426
"2019","11","64797",C02CA04,C02,756,54
"2019","11","64798",C02CA04,C02,650,56
"2019","11","66506",C09BA02,C09,8544,8296
"2019","11","67561",C09AA03,C09,1370,754
"2019","11","67562",C09AA03,C09,1310,632
"2019","11","75939",C07AB04,C07,10716,11098
"2019","11","76380",C03EA01,C03,41504,39818
"2019","11","766",C02AC05,C02,2,0
"2019","11","76736",C08DB01,C08,3194,3180
"2019","11","84360",C02AC06,C02,7666,1770
"2019","11","84587",C07AG02,C07,2322,4096
"2019","11","94314",C08DB01,C08,3674,3632
"2019","11","94688",C08CA08,C08,2992,4094
"2019","11","95243",C02CA04,C02,6,0
"2019","11","96696",C03BA11,C03,31586,17550
"2019","11","97027",C09DA01,C09,11814,5432
"2019","11","98218",C03CA01,C03,22,0
"2019","11","98219",C03CA01,C03,180596,173112
"2019","11","98922",C07AG02,C07,10980,25378
"2019","11","98924",C07AG02,C07,4232,9074
"2019","11","98925",C07AG02,C07,996,716
"2019","11","992",C02AC05,C02,2,0
"2019","12","101197",C09AA04,C09,2,0
"2019","12","101199",C09AA04,C09,6,0
"2019","12","101205",C09AA04,C09,41824,25412
"2019","12","101207",C09AA04,C09,12,0
"2019","12","101211",C09AA04,C09,70042,84524
"2019","12","101227",C09AA04,C09,5938,2208
"2019","12","101233",C09AA04,C09,17264,20764
"2019","12","101235",C09AA04,C09,2,0
"2019","12","1017",C02AC05,C02,4928,7036
"2019","12","102382",C09DA01,C09,8418,7962
"2019","12","102384",C09DA01,C09,2,0
"2019","12","104546",C09AA04,C09,440,316
"2019","12","104711",C09DA01,C09,2,0
"2019","12","104712",C09DA01,C09,9784,12008
"2019","12","104716",C09BA05,C09,4,0
"2019","12","104720",C09BA05,C09,2,0
"2019","12","10604",C09CA01,C09,10702,10574
"2019","12","10680",C07AG02,C07,9060,5238
"2019","12","10682",C07AG02,C07,7942,5770
"2019","12","107166",C09CA01,C09,6592,5932
"2019","12","107173",C09CA01,C09,5572,5592
"2019","12","107794",C02CA04,C02,6330,6396
"2019","12","107795",C02CA04,C02,4,0
"2019","12","11006",C09AA03,C09,3426,3816
"2019","12","110654",C09AA04,C09,2196,2236
"2019","12","110655",C09AA04,C09,2,0
"2019","12","110660",C09AA04,C09,4,0
"2019","12","110714",C09AA04,C09,790,434
"2019","12","110719",C09AA04,C09,1918,1868
"2019","12","111898",C08CA08,C08,2610,1446
"2019","12","111900",C08CA08,C08,5662,6010
"2019","12","111902",C08CA08,C08,2332,968
"2019","12","111904",C08CA08,C08,6542,5800
"2019","12","112570",C07AB12,C07,146,0
"2019","12","112572",C07AB12,C07,13886,23200
"2019","12","112578",C07AB12,C07,4,0
"2019","12","112579",C07AB12,C07,7798,13314
"2019","12","112580",C07AB12,C07,8,0
"2019","12","112584",C07AB12,C07,46,0
"2019","12","112586",C07AB12,C07,6858,970
"2019","12","114059",C09CA01,C09,8140,8406
"2019","12","114065",C09CA01,C09,10346,9844
"2019","12","114066",C09CA01,C09,6,0
"2019","12","114067",C09CA01,C09,31592,45724
"2019","12","114068",C09CA01,C09,1552,2174
"2019","12","114069",C09CA01,C09,4,0
"2019","12","114070",C09CA01,C09,4724,6976
"2019","12","114881",C09AA08,C09,782,120
"2019","12","114888",C09AA08,C09,592,176
"2019","12","116441",C03CA01,C03,14,8
"2019","12","119991",C09AA05,C09,6,0
"2019","12","120323",C03BA11,C03,2,0
"2019","12","120325",C03BA11,C03,9452,7332
"2019","12","120328",C03BA11,C03,8,0
"2019","12","120329",C03BA11,C03,13404,15216
"2019","12","122109",C09DA01,C09,4,0
"2019","12","122681",C09BA04,C09,12,0
"2019","12","122684",C09BA04,C09,2,0
"2019","12","122685",C09BA04,C09,19774,16728
"2019","12","122687",C09BA04,C09,18,0
"2019","12","122689",C09BA04,C09,4,0
"2019","12","122690",C09BA04,C09,48568,41138
"2019","12","124081",C09BB04,C09,2,0
"2019","12","124087",C09BB04,C09,11814,6004
"2019","12","124088",C09BB04,C09,1190,0
"2019","12","124090",C09BB04,C09,2,0
"2019","12","124091",C09BB04,C09,12738,14002
"2019","12","124092",C09BB04,C09,3566,0
"2019","12","124093",C09BB04,C09,11722,15270
"2019","12","124101",C09BB04,C09,1230,466
"2019","12","124102",C09BB04,C09,114,0
"2019","12","124105",C09BB04,C09,1640,1606
"2019","12","124106",C09BB04,C09,420,0
"2019","12","124107",C09BB04,C09,1268,1654
"2019","12","124114",C09BB04,C09,2,0
"2019","12","124115",C09BB04,C09,4496,1718
"2019","12","124116",C09BB04,C09,442,0
"2019","12","124119",C09BB04,C09,6182,6618
"2019","12","124120",C09BB04,C09,1902,0
"2019","12","124121",C09BB04,C09,5348,7130
"2019","12","124129",C09BB04,C09,3856,1294
"2019","12","124130",C09BB04,C09,406,0
"2019","12","124133",C09BB04,C09,5790,6250
"2019","12","124134",C09BB04,C09,1670,0
"2019","12","124135",C09BB04,C09,4942,6102
"2019","12","124414",C03BA11,C03,1672,1102
"2019","12","124415",C03BA11,C03,4,0
"2019","12","124416",C03BA11,C03,1668,1064
"2019","12","125038",C09CA01,C09,2,0
"2019","12","125099",C09BA05,C09,3384,3042
"2019","12","125585",C09CA03,C09,4,0
"2019","12","125589",C09CA03,C09,6810,14366
"2019","12","125591",C09CA03,C09,8,0
"2019","12","125592",C09CA03,C09,6576,4426
"2019","12","125595",C09CA03,C09,7584,25254
"2019","12","125597",C09CA03,C09,12,0
"2019","12","125598",C09CA03,C09,8130,3624
"2019","12","125641",C02AC06,C02,22980,17778
"2019","12","127546",C09BB03,C09,3650,2310
"2019","12","128435",C09AA04,C09,274,678
"2019","12","128710",C08CA08,C08,20832,19564
"2019","12","1328",C02AB01,C02,17838,17240
"2019","12","13316",C08CA08,C08,20284,12102
"2019","12","133973",C09DB04,C09,62,0
"2019","12","133974",C09DB04,C09,56,0
"2019","12","133975",C09DB04,C09,10,0
"2019","12","133977",C09DB04,C09,6,0
"2019","12","133978",C09DB04,C09,22,0
"2019","12","133979",C09DB04,C09,10,0
"2019","12","133981",C09DB04,C09,4,0
"2019","12","133982",C09DB04,C09,6,0
"2019","12","133987",C09DB04,C09,2,0
"2019","12","133989",C09DB04,C09,828,1994
"2019","12","133990",C09DB04,C09,262,0
"2019","12","133991",C09DB04,C09,40,0
"2019","12","133992",C09DB04,C09,12,0
"2019","12","133993",C09DB04,C09,78,0
"2019","12","133994",C09DB04,C09,250,0
"2019","12","133995",C09DB04,C09,134,0
"2019","12","133997",C09DB04,C09,256,764
"2019","12","133998",C09DB04,C09,146,0
"2019","12","133999",C09DB04,C09,30,0
"2019","12","134000",C09DB04,C09,12,0
"2019","12","134243",C09BA04,C09,1266,6056
"2019","12","134247",C09BA04,C09,1698,7726
"2019","12","134270",C09DA03,C09,5476,6502
"2019","12","134271",C09DA03,C09,6,0
"2019","12","134274",C09DA03,C09,24,0
"2019","12","134281",C09DA03,C09,11794,13842
"2019","12","134282",C09DA03,C09,4,0
"2019","12","134285",C09DA03,C09,4,0
"2019","12","134286",C09DA03,C09,8,0
"2019","12","134292",C09DA03,C09,7344,7800
"2019","12","134540",C09DB04,C09,26,0
"2019","12","134541",C09DB04,C09,70,0
"2019","12","134542",C09DB04,C09,62,0
"2019","12","13475",C09AA05,C09,1184,0
"2019","12","13476",C09AA05,C09,2362,1676
"2019","12","13477",C09AA05,C09,260,0
"2019","12","13478",C09AA05,C09,820,526
"2019","12","135463",C09DA01,C09,2,0
"2019","12","136553",C09BB07,C09,4,0
"2019","12","136557",C09BB07,C09,2,0
"2019","12","136573",C09BB07,C09,4,0
"2019","12","136576",C09BB07,C09,2,0
"2019","12","137529",C09AA04,C09,218,0
"2019","12","137533",C09AA04,C09,2,0
"2019","12","137534",C09AA04,C09,736,610
"2019","12","138302",C09AA04,C09,12,0
"2019","12","138303",C09AA04,C09,7380,6372
"2019","12","138305",C09AA04,C09,2,0
"2019","12","138315",C09AA04,C09,2566,2038
"2019","12","13886",C09CA01,C09,6,0
"2019","12","13887",C09CA01,C09,2,0
"2019","12","13888",C09CA01,C09,18,0
"2019","12","13892",C09CA01,C09,4516,78
"2019","12","13893",C09CA01,C09,2,0
"2019","12","13894",C09CA01,C09,10036,0
"2019","12","13895",C09CA01,C09,764,80
"2019","12","13896",C09CA01,C09,2,0
"2019","12","13897",C09CA01,C09,2220,320
"2019","12","139477",C07AB05,C07,5346,10680
"2019","12","139478",C07AB05,C07,2362,4920
"2019","12","139479",C07AB05,C07,12918,5736
"2019","12","140121",C09AA04,C09,2,0
"2019","12","140123",C09AA04,C09,2,0
"2019","12","140124",C09AA04,C09,5276,0
"2019","12","140127",C09AA04,C09,11118,0
"2019","12","140135",C09AA04,C09,790,0
"2019","12","140138",C09AA04,C09,2942,14
"2019","12","140370",C09DA03,C09,70,0
"2019","12","140371",C09DA03,C09,28,0
"2019","12","140373",C09DA03,C09,58,0
"2019","12","140384",C09DA03,C09,8,0
"2019","12","140387",C09DA03,C09,6,0
"2019","12","140391",C09DA03,C09,122,0
"2019","12","140394",C09DA03,C09,94,0
"2019","12","140405",C09DA03,C09,8,0
"2019","12","140408",C09DA03,C09,30,0
"2019","12","140412",C09DA03,C09,54,0
"2019","12","140415",C09DA03,C09,32,0
"2019","12","140429",C09DA03,C09,8,0
"2019","12","141392",C09DA03,C09,2,0
"2019","12","142095",C08CA01,C08,5654,11088
"2019","12","142103",C08CA01,C08,8084,21778
"2019","12","142107",C08CA01,C08,1998,0
"2019","12","142117",C08CA01,C08,1758,2940
"2019","12","142125",C08CA01,C08,3146,8588
"2019","12","142129",C08CA01,C08,616,0
"2019","12","144794",C09BB03,C09,1254,982
"2019","12","144795",C09BB03,C09,2908,3072
"2019","12","146950",C09CA03,C09,6,0
"2019","12","146952",C09CA03,C09,66,0
"2019","12","146957",C09CA03,C09,20,0
"2019","12","146962",C09CA03,C09,4,0
"2019","12","146964",C09CA03,C09,50,0
"2019","12","146969",C09CA03,C09,18,0
"2019","12","1474",C09AA05,C09,2,0
"2019","12","147553",C09BA04,C09,1134,350
"2019","12","147982",C09CA07,C09,1198,15786
"2019","12","147983",C09CA07,C09,22,0
"2019","12","147987",C09CA07,C09,2,0
"2019","12","147989",C09CA07,C09,1578,2758
"2019","12","147990",C09CA07,C09,2,0
"2019","12","149788",C09DX01,C09,4,0
"2019","12","149804",C09DX01,C09,8,0
"2019","12","149807",C09DX01,C09,10,0
"2019","12","150206",C07BB12,C07,2,0
"2019","12","150655",C08CA01,C08,8,0
"2019","12","150656",C08CA01,C08,1194,1036
"2019","12","150657",C08CA01,C08,364,290
"2019","12","151034",C03BA11,C03,3294,3380
"2019","12","1512",C09AA05,C09,2,0
"2019","12","151485",C09CA01,C09,494,300
"2019","12","151524",C09CA01,C09,2,0
"2019","12","151525",C09CA01,C09,672,112
"2019","12","151532",C09CA01,C09,1884,1602
"2019","12","151559",C09CA01,C09,142,108
"2019","12","151566",C09CA01,C09,456,412
"2019","12","151632",C09DA01,C09,450,0
"2019","12","151640",C09DA01,C09,1138,4
"2019","12","151645",C09DA01,C09,1028,8
"2019","12","151949",C03BA11,C03,27136,31620
"2019","12","152957",C09CA07,C09,16718,18936
"2019","12","152958",C09CA07,C09,12,0
"2019","12","152959",C09CA07,C09,36482,39906
"2019","12","15316",C09DA01,C09,7892,2482
"2019","12","15317",C09DA01,C09,20710,24596
"2019","12","153448",C07BB07,C07,168,76
"2019","12","153450",C07BB07,C07,462,508
"2019","12","153452",C07BB07,C07,92,68
"2019","12","153454",C07BB07,C07,248,344
"2019","12","153458",C07BB07,C07,104,120
"2019","12","153500",C07AB08,C07,1088,6382
"2019","12","153502",C07AB08,C07,2,0
"2019","12","15378",C08CA01,C08,27356,30516
"2019","12","15379",C08CA01,C08,8386,5760
"2019","12","15381",C08CA01,C08,2,0
"2019","12","15383",C08CA01,C08,10,0
"2019","12","15403",C09CA01,C09,4,0
"2019","12","155092",C09DA03,C09,3366,3626
"2019","12","155093",C09DA03,C09,6882,7400
"2019","12","156897",C09CA03,C09,2068,2274
"2019","12","156901",C09CA03,C09,4,0
"2019","12","157778",C09DA01,C09,5256,4506
"2019","12","157783",C09DA01,C09,4,0
"2019","12","158009",C09CA04,C09,1036,2640
"2019","12","158011",C09CA04,C09,1390,752
"2019","12","158014",C09CA04,C09,390,568
"2019","12","158016",C09CA04,C09,928,284
"2019","12","158191",C09CA07,C09,4792,1866
"2019","12","158196",C09CA07,C09,8,0
"2019","12","158197",C09CA07,C09,2,0
"2019","12","158198",C09CA07,C09,14482,12834
"2019","12","15864",C09AA05,C09,6490,4886
"2019","12","15866",C09AA05,C09,9050,9398
"2019","12","158993",C09DA06,C09,9400,8618
"2019","12","159011",C09DA06,C09,6176,5244
"2019","12","160682",C08CA01,C08,52,12
"2019","12","160684",C08CA01,C08,96,18
"2019","12","160685",C08CA01,C08,12,0
"2019","12","160687",C08CA01,C08,28,2
"2019","12","161954",C09DA03,C09,3450,3040
"2019","12","161968",C09DA03,C09,2658,2004
"2019","12","162008",C09BA04,C09,11946,3424
"2019","12","162012",C09BA04,C09,31394,33964
"2019","12","162013",C09BA04,C09,2,0
"2019","12","162014",C09BA04,C09,2,0
"2019","12","162701",C09CA03,C09,20,0
"2019","12","162703",C09CA03,C09,28,0
"2019","12","162897",C08CA01,C08,4,0
"2019","12","162898",C08CA01,C08,10412,8088
"2019","12","162908",C08CA01,C08,34614,31820
"2019","12","162909",C08CA01,C08,6,0
"2019","12","162910",C08CA01,C08,4,0
"2019","12","162932",C08CA01,C08,1844,1598
"2019","12","162942",C08CA01,C08,10906,9650
"2019","12","162944",C08CA01,C08,18,0
"2019","12","163110",C08CA01,C08,1218,1098
"2019","12","163111",C08CA01,C08,4254,3738
"2019","12","163112",C08CA01,C08,4518,3960
"2019","12","163114",C08CA01,C08,10210,8354
"2019","12","163192",C09CA03,C09,2720,0
"2019","12","163193",C09CA03,C09,2,0
"2019","12","163194",C09CA03,C09,3024,0
"2019","12","163195",C09CA03,C09,4,0
"2019","12","163325",C09DA03,C09,1674,0
"2019","12","163327",C09DA03,C09,2440,0
"2019","12","163329",C09DA03,C09,304,0
"2019","12","16367",C09AA05,C09,2304,1930
"2019","12","16369",C09AA05,C09,8636,9026
"2019","12","16383",C09AA05,C09,650,464
"2019","12","16385",C09AA05,C09,3218,3382
"2019","12","16405",C09AA05,C09,722,8
"2019","12","16407",C09AA05,C09,1348,50
"2019","12","16420",C09AA05,C09,1792,876
"2019","12","16422",C09AA05,C09,4410,4714
"2019","12","165069",C09BA04,C09,556,1002
"2019","12","165073",C09BA04,C09,1378,958
"2019","12","166421",C02AC06,C02,11060,15796
"2019","12","166423",C02AC06,C02,62286,66776
"2019","12","166424",C02AC06,C02,2,0
"2019","12","167666",C09CA07,C09,20422,17364
"2019","12","167668",C09CA07,C09,2,0
"2019","12","167669",C09CA07,C09,4,0
"2019","12","167670",C09CA07,C09,6,0
"2019","12","167673",C09CA07,C09,7034,14748
"2019","12","167675",C09CA07,C09,4,0
"2019","12","167676",C09CA07,C09,7678,2594
"2019","12","167677",C09CA07,C09,6,0
"2019","12","1677",C09AA05,C09,6,0
"2019","12","167838",C09DB04,C09,8,0
"2019","12","167839",C09DB04,C09,2,0
"2019","12","167842",C09DB04,C09,2,0
"2019","12","167852",C09DB04,C09,27262,23204
"2019","12","167855",C09DB04,C09,22,0
"2019","12","167856",C09DB04,C09,8,0
"2019","12","167859",C09DB04,C09,15832,13766
"2019","12","167888",C09CA07,C09,4,0
"2019","12","167889",C09CA07,C09,4,0
"2019","12","167892",C09CA07,C09,2,0
"2019","12","167894",C09CA07,C09,4,0
"2019","12","167895",C09CA07,C09,4,0
"2019","12","168",C03AA03,C03,48774,52760
"2019","12","168096",C09DA04,C09,5990,6640
"2019","12","168104",C09DA04,C09,7510,7128
"2019","12","168109",C09DA04,C09,2,0
"2019","12","168862",C09CA09,C09,4,0
"2019","12","169122",C09CA01,C09,2,0
"2019","12","169123",C09CA01,C09,2,0
"2019","12","169124",C09CA01,C09,8,0
"2019","12","16913",C02AC05,C02,1426,1514
"2019","12","16914",C02AC05,C02,4,0
"2019","12","16916",C02AC05,C02,3392,4592
"2019","12","169177",C09BB05,C09,4,0
"2019","12","169178",C09BB05,C09,6,0
"2019","12","16923",C02AC05,C02,1978,1802
"2019","12","16926",C02AC05,C02,5878,7394
"2019","12","16932",C02AC05,C02,2154,1322
"2019","12","169623",C08CA13,C08,13866,6342
"2019","12","169626",C08CA13,C08,2,0
"2019","12","169628",C08CA13,C08,6,0
"2019","12","169629",C08CA13,C08,26832,29454
"2019","12","169640",C08CA13,C08,6,0
"2019","12","169654",C08CA13,C08,3312,1150
"2019","12","169660",C08CA13,C08,11076,11716
"2019","12","169671",C08CA13,C08,4,0
