"rok,""pohlavi"",""vek_kod"",""kraj_bydliste"",""okres_bydliste"",""prevalence_hypertenze"""
"2020,2,66000004,""CZ020"",""CZ0205"",0"
"2020,2,66000004,""CZ020"",""CZ0206"",1"
"2020,2,66000004,""CZ020"",""CZ0207"",0"
"2020,2,66000004,""CZ020"",""CZ0208"",0"
"2020,2,66000004,""CZ020"",""CZ0209"",1"
"2020,2,66000004,""CZ020"",""CZ020A"",3"
"2020,2,66000004,""CZ020"",""CZ020B"",0"
"2020,2,66000004,""CZ020"",""CZ020C"",0"
"2020,2,66000004,""CZ031"",""CZ0311"",0"
"2020,2,66000004,""CZ031"",""CZ0312"",0"
"2020,2,66000004,""CZ031"",""CZ0313"",1"
"2020,2,66000004,""CZ031"",""CZ0314"",0"
"2020,2,66000004,""CZ031"",""CZ0315"",0"
"2020,2,66000004,""CZ031"",""CZ0316"",0"
"2020,2,66000004,""CZ031"",""CZ0317"",0"
"2020,2,66000004,""CZ032"",""CZ0321"",0"
"2020,2,66000004,""CZ032"",""CZ0322"",0"
"2020,2,66000004,""CZ032"",""CZ0323"",0"
"2020,2,66000004,""CZ032"",""CZ0324"",0"
"2020,2,66000004,""CZ032"",""CZ0325"",0"
"2020,2,66000004,""CZ032"",""CZ0326"",0"
"2020,2,66000004,""CZ032"",""CZ0327"",0"
"2020,2,66000004,""CZ041"",""CZ0411"",0"
"2020,2,66000004,""CZ041"",""CZ0412"",0"
"2020,2,66000004,""CZ041"",""CZ0413"",0"
"2020,2,66000004,""CZ042"",""CZ0421"",0"
"2020,2,66000004,""CZ042"",""CZ0422"",0"
"2020,2,66000004,""CZ042"",""CZ0423"",1"
"2020,2,66000004,""CZ042"",""CZ0424"",0"
"2020,2,66000004,""CZ042"",""CZ0425"",0"
"2020,2,66000004,""CZ042"",""CZ0426"",0"
"2020,2,66000004,""CZ042"",""CZ0427"",0"
"2020,2,66000004,""CZ051"",""CZ0511"",1"
"2020,2,66000004,""CZ051"",""CZ0512"",0"
"2020,2,66000004,""CZ051"",""CZ0513"",2"
"2020,2,66000004,""CZ051"",""CZ0514"",0"
"2020,2,66000004,""CZ052"",""CZ0521"",0"
"2020,2,66000004,""CZ052"",""CZ0522"",1"
"2020,2,66000004,""CZ052"",""CZ0523"",0"
"2020,2,66000004,""CZ052"",""CZ0524"",0"
"2020,2,66000004,""CZ052"",""CZ0525"",0"
"2020,2,66000004,""CZ053"",""CZ0531"",0"
"2020,2,66000004,""CZ053"",""CZ0532"",0"
"2020,2,66000004,""CZ053"",""CZ0533"",1"
"2020,2,66000004,""CZ053"",""CZ0534"",1"
"2020,2,66000004,""CZ063"",""CZ0631"",0"
"2020,2,66000004,""CZ063"",""CZ0632"",0"
"2020,2,66000004,""CZ063"",""CZ0633"",0"
"2020,2,66000004,""CZ063"",""CZ0634"",0"
"2020,2,66000004,""CZ063"",""CZ0635"",0"
"2020,2,66000004,""CZ064"",""CZ0641"",0"
"2020,2,66000004,""CZ064"",""CZ0642"",0"
"2020,2,66000004,""CZ064"",""CZ0643"",0"
"2020,2,66000004,""CZ064"",""CZ0644"",0"
"2020,2,66000004,""CZ064"",""CZ0645"",1"
"2020,2,66000004,""CZ064"",""CZ0646"",0"
"2020,2,66000004,""CZ064"",""CZ0647"",1"
"2020,2,66000004,""CZ071"",""CZ0711"",0"
"2020,2,66000004,""CZ071"",""CZ0712"",0"
"2020,2,66000004,""CZ071"",""CZ0713"",0"
"2020,2,66000004,""CZ071"",""CZ0714"",2"
"2020,2,66000004,""CZ071"",""CZ0715"",1"
"2020,2,66000004,""CZ072"",""CZ0721"",0"
"2020,2,66000004,""CZ072"",""CZ0722"",0"
"2020,2,66000004,""CZ072"",""CZ0723"",0"
"2020,2,66000004,""CZ072"",""CZ0724"",1"
"2020,2,66000004,""CZ080"",""CZ0801"",0"
"2020,2,66000004,""CZ080"",""CZ0802"",2"
"2020,2,66000004,""CZ080"",""CZ0803"",1"
"2020,2,66000004,""CZ080"",""CZ0804"",3"
"2020,2,66000004,""CZ080"",""CZ0805"",2"
"2020,2,66000004,""CZ080"",""CZ0806"",0"
"2020,2,66000004,""CZ099"",""CZ0999"",0"
"2020,2,66005009,""CZ010"",""CZ0100"",7"
"2020,2,66005009,""CZ020"",""CZ0201"",0"
"2020,2,66005009,""CZ020"",""CZ0202"",0"
"2020,2,66005009,""CZ020"",""CZ0203"",0"
"2020,2,66005009,""CZ020"",""CZ0204"",0"
"2020,2,66005009,""CZ020"",""CZ0205"",0"
"2020,2,66005009,""CZ020"",""CZ0206"",1"
"2020,2,66005009,""CZ020"",""CZ0207"",0"
"2020,2,66005009,""CZ020"",""CZ0208"",1"
"2020,2,66005009,""CZ020"",""CZ0209"",1"
"2020,2,66005009,""CZ020"",""CZ020A"",1"
"2020,2,66005009,""CZ020"",""CZ020B"",2"
"2020,2,66005009,""CZ020"",""CZ020C"",1"
"2020,2,66005009,""CZ031"",""CZ0311"",0"
"2020,2,66005009,""CZ031"",""CZ0312"",0"
"2020,2,66005009,""CZ031"",""CZ0313"",0"
"2020,2,66005009,""CZ031"",""CZ0314"",2"
"2020,2,66005009,""CZ031"",""CZ0315"",0"
"2020,2,66005009,""CZ031"",""CZ0316"",1"
"2020,2,66005009,""CZ031"",""CZ0317"",1"
"2020,2,66005009,""CZ032"",""CZ0321"",1"
"2020,2,66005009,""CZ032"",""CZ0322"",0"
"2020,2,66005009,""CZ032"",""CZ0323"",1"
"2020,2,66005009,""CZ032"",""CZ0324"",0"
"2020,2,66005009,""CZ032"",""CZ0325"",0"
"2020,2,66005009,""CZ032"",""CZ0326"",1"
"2020,2,66005009,""CZ032"",""CZ0327"",0"
"2020,2,66005009,""CZ041"",""CZ0411"",0"
"2020,2,66005009,""CZ041"",""CZ0412"",1"
"2020,2,66005009,""CZ041"",""CZ0413"",1"
"2020,2,66005009,""CZ042"",""CZ0421"",0"
"2020,2,66005009,""CZ042"",""CZ0422"",0"
"2020,2,66005009,""CZ042"",""CZ0423"",0"
"2020,2,66005009,""CZ042"",""CZ0424"",0"
"2020,2,66005009,""CZ042"",""CZ0425"",3"
"2020,2,66005009,""CZ042"",""CZ0426"",0"
"2020,2,66005009,""CZ042"",""CZ0427"",2"
"2020,2,66005009,""CZ051"",""CZ0511"",1"
"2020,2,66005009,""CZ051"",""CZ0512"",2"
"2020,2,66005009,""CZ051"",""CZ0513"",0"
"2020,2,66005009,""CZ051"",""CZ0514"",0"
"2020,2,66005009,""CZ052"",""CZ0521"",1"
"2020,2,66005009,""CZ052"",""CZ0522"",0"
"2020,2,66005009,""CZ052"",""CZ0523"",1"
"2020,2,66005009,""CZ052"",""CZ0524"",0"
"2020,2,66005009,""CZ052"",""CZ0525"",0"
"2020,2,66005009,""CZ053"",""CZ0531"",1"
"2020,2,66005009,""CZ053"",""CZ0532"",1"
"2020,2,66005009,""CZ053"",""CZ0533"",0"
"2020,2,66005009,""CZ053"",""CZ0534"",0"
"2020,2,66005009,""CZ063"",""CZ0631"",1"
"2020,2,66005009,""CZ063"",""CZ0632"",0"
"2020,2,66005009,""CZ063"",""CZ0633"",0"
"2020,2,66005009,""CZ063"",""CZ0634"",0"
"2020,2,66005009,""CZ063"",""CZ0635"",0"
"2020,2,66005009,""CZ064"",""CZ0641"",1"
"2020,2,66005009,""CZ064"",""CZ0642"",1"
"2020,2,66005009,""CZ064"",""CZ0643"",1"
"2020,2,66005009,""CZ064"",""CZ0644"",0"
"2020,2,66005009,""CZ064"",""CZ0645"",0"
"2020,2,66005009,""CZ064"",""CZ0646"",0"
"2020,2,66005009,""CZ064"",""CZ0647"",0"
"2020,2,66005009,""CZ071"",""CZ0711"",0"
"2020,2,66005009,""CZ071"",""CZ0712"",0"
"2020,2,66005009,""CZ071"",""CZ0713"",1"
"2020,2,66005009,""CZ071"",""CZ0714"",1"
"2020,2,66005009,""CZ071"",""CZ0715"",1"
"2020,2,66005009,""CZ072"",""CZ0721"",0"
"2020,2,66005009,""CZ072"",""CZ0722"",0"
"2020,2,66005009,""CZ072"",""CZ0723"",3"
"2020,2,66005009,""CZ072"",""CZ0724"",0"
"2020,2,66005009,""CZ080"",""CZ0801"",0"
"2020,2,66005009,""CZ080"",""CZ0802"",1"
"2020,2,66005009,""CZ080"",""CZ0803"",3"
"2020,2,66005009,""CZ080"",""CZ0804"",0"
"2020,2,66005009,""CZ080"",""CZ0805"",2"
"2020,2,66005009,""CZ080"",""CZ0806"",2"
"2020,2,66005009,""CZ099"",""CZ0999"",0"
"2020,2,66010014,""CZ010"",""CZ0100"",4"
"2020,2,66010014,""CZ020"",""CZ0201"",0"
"2020,2,66010014,""CZ020"",""CZ0202"",3"
"2020,2,66010014,""CZ020"",""CZ0203"",3"
"2020,2,66010014,""CZ020"",""CZ0204"",1"
"2020,2,66010014,""CZ020"",""CZ0205"",0"
"2020,2,66010014,""CZ020"",""CZ0206"",0"
"2020,2,66010014,""CZ020"",""CZ0207"",1"
"2020,2,66010014,""CZ020"",""CZ0208"",3"
"2020,2,66010014,""CZ020"",""CZ0209"",0"
"2020,2,66010014,""CZ020"",""CZ020A"",2"
"2020,2,66010014,""CZ020"",""CZ020B"",2"
"2020,2,66010014,""CZ020"",""CZ020C"",0"
"2020,2,66010014,""CZ031"",""CZ0311"",0"
"2020,2,66010014,""CZ031"",""CZ0312"",0"
"2020,2,66010014,""CZ031"",""CZ0313"",1"
"2020,2,66010014,""CZ031"",""CZ0314"",0"
"2020,2,66010014,""CZ031"",""CZ0315"",1"
"2020,2,66010014,""CZ031"",""CZ0316"",2"
"2020,2,66010014,""CZ031"",""CZ0317"",2"
"2020,2,66010014,""CZ032"",""CZ0321"",0"
"2020,2,66010014,""CZ032"",""CZ0322"",2"
"2020,2,66010014,""CZ032"",""CZ0323"",4"
"2020,2,66010014,""CZ032"",""CZ0324"",1"
"2020,2,66010014,""CZ032"",""CZ0325"",0"
"2020,2,66010014,""CZ032"",""CZ0326"",0"
"2020,2,66010014,""CZ032"",""CZ0327"",0"
"2020,2,66010014,""CZ041"",""CZ0411"",1"
"2020,2,66010014,""CZ041"",""CZ0412"",0"
"2020,2,66010014,""CZ041"",""CZ0413"",2"
"2020,2,66010014,""CZ042"",""CZ0421"",8"
"2020,2,66010014,""CZ042"",""CZ0422"",1"
"2020,2,66010014,""CZ042"",""CZ0423"",3"
"2020,2,66010014,""CZ042"",""CZ0424"",1"
"2020,2,66010014,""CZ042"",""CZ0425"",2"
"2020,2,66010014,""CZ042"",""CZ0426"",5"
"2020,2,66010014,""CZ042"",""CZ0427"",9"
"2020,2,66010014,""CZ051"",""CZ0511"",2"
"2020,2,66010014,""CZ051"",""CZ0512"",1"
"2020,2,66010014,""CZ051"",""CZ0513"",2"
"2020,2,66010014,""CZ051"",""CZ0514"",0"
"2020,2,66010014,""CZ052"",""CZ0521"",1"
"2020,2,66010014,""CZ052"",""CZ0522"",0"
"2020,2,66010014,""CZ052"",""CZ0523"",3"
"2020,2,66010014,""CZ052"",""CZ0524"",0"
"2020,2,66010014,""CZ052"",""CZ0525"",2"
"2020,2,66010014,""CZ053"",""CZ0531"",1"
"2020,2,66010014,""CZ053"",""CZ0532"",3"
"2020,2,66010014,""CZ053"",""CZ0533"",8"
"2020,2,66010014,""CZ053"",""CZ0534"",3"
"2020,2,66010014,""CZ063"",""CZ0631"",2"
"2020,2,66010014,""CZ063"",""CZ0632"",1"
"2020,2,66010014,""CZ063"",""CZ0633"",4"
"2020,2,66010014,""CZ063"",""CZ0634"",1"
"2020,2,66010014,""CZ063"",""CZ0635"",3"
"2020,2,66010014,""CZ064"",""CZ0641"",0"
"2020,2,66010014,""CZ064"",""CZ0642"",1"
"2020,2,66010014,""CZ064"",""CZ0643"",1"
"2020,2,66010014,""CZ064"",""CZ0644"",2"
"2020,2,66010014,""CZ064"",""CZ0645"",0"
"2020,2,66010014,""CZ064"",""CZ0646"",0"
"2020,2,66010014,""CZ064"",""CZ0647"",0"
"2020,2,66010014,""CZ071"",""CZ0711"",0"
"2020,2,66010014,""CZ071"",""CZ0712"",6"
"2020,2,66010014,""CZ071"",""CZ0713"",3"
"2020,2,66010014,""CZ071"",""CZ0714"",2"
"2020,2,66010014,""CZ071"",""CZ0715"",0"
"2020,2,66010014,""CZ072"",""CZ0721"",1"
"2020,2,66010014,""CZ072"",""CZ0722"",7"
"2020,2,66010014,""CZ072"",""CZ0723"",2"
"2020,2,66010014,""CZ072"",""CZ0724"",2"
"2020,2,66010014,""CZ080"",""CZ0801"",1"
"2020,2,66010014,""CZ080"",""CZ0802"",6"
"2020,2,66010014,""CZ080"",""CZ0803"",4"
"2020,2,66010014,""CZ080"",""CZ0804"",3"
"2020,2,66010014,""CZ080"",""CZ0805"",6"
"2020,2,66010014,""CZ080"",""CZ0806"",4"
"2020,2,66010014,""CZ099"",""CZ0999"",0"
"2020,2,66015019,""CZ010"",""CZ0100"",35"
"2020,2,66015019,""CZ020"",""CZ0201"",8"
"2020,2,66015019,""CZ020"",""CZ0202"",8"
"2020,2,66015019,""CZ020"",""CZ0203"",14"
"2020,2,66015019,""CZ020"",""CZ0204"",11"
"2020,2,66015019,""CZ020"",""CZ0205"",3"
"2020,2,66015019,""CZ020"",""CZ0206"",5"
"2020,2,66015019,""CZ020"",""CZ0207"",5"
"2020,2,66015019,""CZ020"",""CZ0208"",6"
"2020,2,66015019,""CZ020"",""CZ0209"",8"
"2020,2,66015019,""CZ020"",""CZ020A"",5"
"2020,2,66015019,""CZ020"",""CZ020B"",9"
"2020,2,66015019,""CZ020"",""CZ020C"",3"
"2020,2,66015019,""CZ031"",""CZ0311"",2"
"2020,2,66015019,""CZ031"",""CZ0312"",3"
"2020,2,66015019,""CZ031"",""CZ0313"",5"
"2020,2,66015019,""CZ031"",""CZ0314"",4"
"2020,2,66015019,""CZ031"",""CZ0315"",6"
"2020,2,66015019,""CZ031"",""CZ0316"",5"
"2020,2,66015019,""CZ031"",""CZ0317"",3"
"2020,2,66015019,""CZ032"",""CZ0321"",2"
"2020,2,66015019,""CZ032"",""CZ0322"",5"
"2020,2,66015019,""CZ032"",""CZ0323"",8"
"2020,2,66015019,""CZ032"",""CZ0324"",4"
"2020,2,66015019,""CZ032"",""CZ0325"",3"
"2020,2,66015019,""CZ032"",""CZ0326"",1"
"2020,2,66015019,""CZ032"",""CZ0327"",6"
"2020,2,66015019,""CZ041"",""CZ0411"",3"
"2020,2,66015019,""CZ041"",""CZ0412"",3"
"2020,2,66015019,""CZ041"",""CZ0413"",10"
"2020,2,66015019,""CZ042"",""CZ0421"",27"
"2020,2,66015019,""CZ042"",""CZ0422"",6"
"2020,2,66015019,""CZ042"",""CZ0423"",14"
"2020,2,66015019,""CZ042"",""CZ0424"",8"
"2020,2,66015019,""CZ042"",""CZ0425"",1"
"2020,2,66015019,""CZ042"",""CZ0426"",18"
"2020,2,66015019,""CZ042"",""CZ0427"",19"
"2020,2,66015019,""CZ051"",""CZ0511"",3"
"2020,2,66015019,""CZ051"",""CZ0512"",6"
"2020,2,66015019,""CZ051"",""CZ0513"",10"
"2020,2,66015019,""CZ051"",""CZ0514"",2"
"2020,2,66015019,""CZ052"",""CZ0521"",5"
"2020,2,66015019,""CZ052"",""CZ0522"",1"
"2020,2,66015019,""CZ052"",""CZ0523"",17"
"2020,2,66015019,""CZ052"",""CZ0524"",2"
"2020,2,66015019,""CZ052"",""CZ0525"",4"
"2020,2,66015019,""CZ053"",""CZ0531"",4"
"2020,2,66015019,""CZ053"",""CZ0532"",6"
"2020,2,66015019,""CZ053"",""CZ0533"",13"
"2020,2,66015019,""CZ053"",""CZ0534"",11"
"2020,2,66015019,""CZ063"",""CZ0631"",5"
"2020,2,66015019,""CZ063"",""CZ0632"",7"
"2020,2,66015019,""CZ063"",""CZ0633"",4"
"2020,2,66015019,""CZ063"",""CZ0634"",1"
"2020,2,66015019,""CZ063"",""CZ0635"",7"
"2020,2,66015019,""CZ064"",""CZ0641"",3"
"2020,2,66015019,""CZ064"",""CZ0642"",5"
"2020,2,66015019,""CZ064"",""CZ0643"",6"
"2020,2,66015019,""CZ064"",""CZ0644"",11"
"2020,2,66015019,""CZ064"",""CZ0645"",4"
"2020,2,66015019,""CZ064"",""CZ0646"",3"
"2020,2,66015019,""CZ064"",""CZ0647"",3"
"2020,2,66015019,""CZ071"",""CZ0711"",5"
"2020,2,66015019,""CZ071"",""CZ0712"",18"
"2020,2,66015019,""CZ071"",""CZ0713"",9"
"2020,2,66015019,""CZ071"",""CZ0714"",11"
"2020,2,66015019,""CZ071"",""CZ0715"",10"
"2020,2,66015019,""CZ072"",""CZ0721"",2"
"2020,2,66015019,""CZ072"",""CZ0722"",15"
"2020,2,66015019,""CZ072"",""CZ0723"",6"
"2020,2,66015019,""CZ072"",""CZ0724"",11"
"2020,2,66015019,""CZ080"",""CZ0801"",10"
"2020,2,66015019,""CZ080"",""CZ0802"",8"
"2020,2,66015019,""CZ080"",""CZ0803"",15"
"2020,2,66015019,""CZ080"",""CZ0804"",21"
"2020,2,66015019,""CZ080"",""CZ0805"",14"
"2020,2,66015019,""CZ080"",""CZ0806"",26"
"2020,2,66015019,""CZ099"",""CZ0999"",0"
"2020,2,66020024,""CZ010"",""CZ0100"",138"
"2020,2,66020024,""CZ020"",""CZ0201"",18"
"2020,2,66020024,""CZ020"",""CZ0202"",17"
"2020,2,66020024,""CZ020"",""CZ0203"",26"
"2020,2,66020024,""CZ020"",""CZ0204"",17"
"2020,2,66020024,""CZ020"",""CZ0205"",18"
"2020,2,66020024,""CZ020"",""CZ0206"",28"
"2020,2,66020024,""CZ020"",""CZ0207"",21"
"2020,2,66020024,""CZ020"",""CZ0208"",15"
"2020,2,66020024,""CZ020"",""CZ0209"",26"
"2020,2,66020024,""CZ020"",""CZ020A"",22"
"2020,2,66020024,""CZ020"",""CZ020B"",28"
"2020,2,66020024,""CZ020"",""CZ020C"",10"
"2020,2,66020024,""CZ031"",""CZ0311"",28"
"2020,2,66020024,""CZ031"",""CZ0312"",9"
"2020,2,66020024,""CZ031"",""CZ0313"",13"
"2020,2,66020024,""CZ031"",""CZ0314"",13"
"2020,2,66020024,""CZ031"",""CZ0315"",10"
"2020,2,66020024,""CZ031"",""CZ0316"",16"
"2020,2,66020024,""CZ031"",""CZ0317"",15"
"2020,2,66020024,""CZ032"",""CZ0321"",12"
"2020,2,66020024,""CZ032"",""CZ0322"",16"
"2020,2,66020024,""CZ032"",""CZ0323"",23"
"2020,2,66020024,""CZ032"",""CZ0324"",13"
"2020,2,66020024,""CZ032"",""CZ0325"",15"
"2020,2,66020024,""CZ032"",""CZ0326"",17"
"2020,2,66020024,""CZ032"",""CZ0327"",19"
"2020,2,66020024,""CZ041"",""CZ0411"",22"
"2020,2,66020024,""CZ041"",""CZ0412"",18"
"2020,2,66020024,""CZ041"",""CZ0413"",16"
"2020,2,66020024,""CZ042"",""CZ0421"",38"
"2020,2,66020024,""CZ042"",""CZ0422"",24"
"2020,2,66020024,""CZ042"",""CZ0423"",47"
"2020,2,66020024,""CZ042"",""CZ0424"",22"
"2020,2,66020024,""CZ042"",""CZ0425"",24"
"2020,2,66020024,""CZ042"",""CZ0426"",45"
"2020,2,66020024,""CZ042"",""CZ0427"",54"
"2020,2,66020024,""CZ051"",""CZ0511"",21"
"2020,2,66020024,""CZ051"",""CZ0512"",11"
"2020,2,66020024,""CZ051"",""CZ0513"",28"
"2020,2,66020024,""CZ051"",""CZ0514"",12"
"2020,2,66020024,""CZ052"",""CZ0521"",26"
"2020,2,66020024,""CZ052"",""CZ0522"",11"
"2020,2,66020024,""CZ052"",""CZ0523"",28"
"2020,2,66020024,""CZ052"",""CZ0524"",8"
"2020,2,66020024,""CZ052"",""CZ0525"",11"
"2020,2,66020024,""CZ053"",""CZ0531"",22"
"2020,2,66020024,""CZ053"",""CZ0532"",29"
"2020,2,66020024,""CZ053"",""CZ0533"",23"
"2020,2,66020024,""CZ053"",""CZ0534"",14"
"2020,2,66020024,""CZ063"",""CZ0631"",13"
"2020,2,66020024,""CZ063"",""CZ0632"",12"
"2020,2,66020024,""CZ063"",""CZ0633"",15"
"2020,2,66020024,""CZ063"",""CZ0634"",17"
"2020,2,66020024,""CZ063"",""CZ0635"",17"
"2020,2,66020024,""CZ064"",""CZ0641"",18"
"2020,2,66020024,""CZ064"",""CZ0642"",39"
"2020,2,66020024,""CZ064"",""CZ0643"",25"
"2020,2,66020024,""CZ064"",""CZ0644"",18"
"2020,2,66020024,""CZ064"",""CZ0645"",24"
"2020,2,66020024,""CZ064"",""CZ0646"",7"
"2020,2,66020024,""CZ064"",""CZ0647"",27"
"2020,2,66020024,""CZ071"",""CZ0711"",5"
"2020,2,66020024,""CZ071"",""CZ0712"",44"
"2020,2,66020024,""CZ071"",""CZ0713"",15"
"2020,2,66020024,""CZ071"",""CZ0714"",23"
"2020,2,66020024,""CZ071"",""CZ0715"",25"
"2020,2,66020024,""CZ072"",""CZ0721"",22"
"2020,2,66020024,""CZ072"",""CZ0722"",22"
"2020,2,66020024,""CZ072"",""CZ0723"",26"
"2020,2,66020024,""CZ072"",""CZ0724"",31"
"2020,2,66020024,""CZ080"",""CZ0801"",16"
"2020,2,66020024,""CZ080"",""CZ0802"",38"
"2020,2,66020024,""CZ080"",""CZ0803"",85"
"2020,2,66020024,""CZ080"",""CZ0804"",35"
"2020,2,66020024,""CZ080"",""CZ0805"",31"
"2020,2,66020024,""CZ080"",""CZ0806"",57"
"2020,2,66020024,""CZ099"",""CZ0999"",24"
"2020,2,66025029,""CZ010"",""CZ0100"",439"
"2020,2,66025029,""CZ020"",""CZ0201"",51"
"2020,2,66025029,""CZ020"",""CZ0202"",46"
"2020,2,66025029,""CZ020"",""CZ0203"",89"
"2020,2,66025029,""CZ020"",""CZ0204"",46"
"2020,2,66025029,""CZ020"",""CZ0205"",49"
"2020,2,66025029,""CZ020"",""CZ0206"",61"
"2020,2,66025029,""CZ020"",""CZ0207"",54"
"2020,2,66025029,""CZ020"",""CZ0208"",48"
"2020,2,66025029,""CZ020"",""CZ0209"",64"
"2020,2,66025029,""CZ020"",""CZ020A"",33"
"2020,2,66025029,""CZ020"",""CZ020B"",54"
"2020,2,66025029,""CZ020"",""CZ020C"",32"
"2020,2,66025029,""CZ031"",""CZ0311"",65"
"2020,2,66025029,""CZ031"",""CZ0312"",18"
"2020,2,66025029,""CZ031"",""CZ0313"",35"
"2020,2,66025029,""CZ031"",""CZ0314"",15"
"2020,2,66025029,""CZ031"",""CZ0315"",16"
"2020,2,66025029,""CZ031"",""CZ0316"",18"
"2020,2,66025029,""CZ031"",""CZ0317"",31"
"2020,2,66025029,""CZ032"",""CZ0321"",20"
"2020,2,66025029,""CZ032"",""CZ0322"",27"
"2020,2,66025029,""CZ032"",""CZ0323"",68"
"2020,2,66025029,""CZ032"",""CZ0324"",28"
"2020,2,66025029,""CZ032"",""CZ0325"",32"
"2020,2,66025029,""CZ032"",""CZ0326"",20"
"2020,2,66025029,""CZ032"",""CZ0327"",30"
"2020,2,66025029,""CZ041"",""CZ0411"",38"
"2020,2,66025029,""CZ041"",""CZ0412"",49"
"2020,2,66025029,""CZ041"",""CZ0413"",38"
"2020,2,66025029,""CZ042"",""CZ0421"",65"
"2020,2,66025029,""CZ042"",""CZ0422"",47"
"2020,2,66025029,""CZ042"",""CZ0423"",83"
"2020,2,66025029,""CZ042"",""CZ0424"",40"
"2020,2,66025029,""CZ042"",""CZ0425"",49"
"2020,2,66025029,""CZ042"",""CZ0426"",84"
"2020,2,66025029,""CZ042"",""CZ0427"",83"
"2020,2,66025029,""CZ051"",""CZ0511"",55"
"2020,2,66025029,""CZ051"",""CZ0512"",40"
"2020,2,66025029,""CZ051"",""CZ0513"",74"
"2020,2,66025029,""CZ051"",""CZ0514"",32"
"2020,2,66025029,""CZ052"",""CZ0521"",73"
"2020,2,66025029,""CZ052"",""CZ0522"",31"
"2020,2,66025029,""CZ052"",""CZ0523"",41"
"2020,2,66025029,""CZ052"",""CZ0524"",39"
"2020,2,66025029,""CZ052"",""CZ0525"",28"
"2020,2,66025029,""CZ053"",""CZ0531"",64"
"2020,2,66025029,""CZ053"",""CZ0532"",68"
"2020,2,66025029,""CZ053"",""CZ0533"",60"
"2020,2,66025029,""CZ053"",""CZ0534"",52"
"2020,2,66025029,""CZ063"",""CZ0631"",39"
"2020,2,66025029,""CZ063"",""CZ0632"",37"
"2020,2,66025029,""CZ063"",""CZ0633"",25"
"2020,2,66025029,""CZ063"",""CZ0634"",50"
"2020,2,66025029,""CZ063"",""CZ0635"",47"
"2020,2,66025029,""CZ064"",""CZ0641"",48"
"2020,2,66025029,""CZ064"",""CZ0642"",127"
"2020,2,66025029,""CZ064"",""CZ0643"",79"
"2020,2,66025029,""CZ064"",""CZ0644"",43"
"2020,2,66025029,""CZ064"",""CZ0645"",75"
"2020,2,66025029,""CZ064"",""CZ0646"",29"
"2020,2,66025029,""CZ064"",""CZ0647"",46"
"2020,2,66025029,""CZ071"",""CZ0711"",24"
"2020,2,66025029,""CZ071"",""CZ0712"",115"
"2020,2,66025029,""CZ071"",""CZ0713"",57"
"2020,2,66025029,""CZ071"",""CZ0714"",60"
"2020,2,66025029,""CZ071"",""CZ0715"",43"
"2020,2,66025029,""CZ072"",""CZ0721"",41"
"2020,2,66025029,""CZ072"",""CZ0722"",45"
"2020,2,66025029,""CZ072"",""CZ0723"",51"
"2020,2,66025029,""CZ072"",""CZ0724"",71"
"2020,2,66025029,""CZ080"",""CZ0801"",43"
"2020,2,66025029,""CZ080"",""CZ0802"",62"
"2020,2,66025029,""CZ080"",""CZ0803"",142"
"2020,2,66025029,""CZ080"",""CZ0804"",72"
"2020,2,66025029,""CZ080"",""CZ0805"",94"
"2020,2,66025029,""CZ080"",""CZ0806"",143"
"2020,2,66025029,""CZ099"",""CZ0999"",41"
"2020,2,66030034,""CZ010"",""CZ0100"",832"
"2020,2,66030034,""CZ020"",""CZ0201"",70"
"2020,2,66030034,""CZ020"",""CZ0202"",63"
"2020,2,66030034,""CZ020"",""CZ0203"",149"
"2020,2,66030034,""CZ020"",""CZ0204"",88"
"2020,2,66030034,""CZ020"",""CZ0205"",58"
"2020,2,66030034,""CZ020"",""CZ0206"",100"
"2020,2,66030034,""CZ020"",""CZ0207"",89"
"2020,2,66030034,""CZ020"",""CZ0208"",76"
"2020,2,66030034,""CZ020"",""CZ0209"",116"
"2020,2,66030034,""CZ020"",""CZ020A"",78"
"2020,2,66030034,""CZ020"",""CZ020B"",96"
"2020,2,66030034,""CZ020"",""CZ020C"",46"
"2020,2,66030034,""CZ031"",""CZ0311"",150"
"2020,2,66030034,""CZ031"",""CZ0312"",49"
"2020,2,66030034,""CZ031"",""CZ0313"",48"
"2020,2,66030034,""CZ031"",""CZ0314"",38"
"2020,2,66030034,""CZ031"",""CZ0315"",28"
"2020,2,66030034,""CZ031"",""CZ0316"",50"
"2020,2,66030034,""CZ031"",""CZ0317"",58"
"2020,2,66030034,""CZ032"",""CZ0321"",51"
"2020,2,66030034,""CZ032"",""CZ0322"",38"
"2020,2,66030034,""CZ032"",""CZ0323"",132"
"2020,2,66030034,""CZ032"",""CZ0324"",41"
"2020,2,66030034,""CZ032"",""CZ0325"",64"
"2020,2,66030034,""CZ032"",""CZ0326"",49"
"2020,2,66030034,""CZ032"",""CZ0327"",59"
"2020,2,66030034,""CZ041"",""CZ0411"",66"
"2020,2,66030034,""CZ041"",""CZ0412"",83"
"2020,2,66030034,""CZ041"",""CZ0413"",67"
"2020,2,66030034,""CZ042"",""CZ0421"",102"
"2020,2,66030034,""CZ042"",""CZ0422"",85"
"2020,2,66030034,""CZ042"",""CZ0423"",126"
"2020,2,66030034,""CZ042"",""CZ0424"",76"
"2020,2,66030034,""CZ042"",""CZ0425"",68"
